34,3,208.34,252.77,94.15,40.81,0.7783,-1,-1,-1
35,2,131.21,356.71,137.89,67.17,0.8608,-1,-1,-1
35,3,208.64,252.85,94.06,40.77,0.8083,-1,-1,-1
36,2,106.00,362.45,139.30,67.42,0.8629,-1,-1,-1
36,3,209.63,253.27,92.95,40.21,0.7490,-1,-1,-1
37,2,80.60,367.79,140.90,67.67,0.8492,-1,-1,-1
37,3,209.51,253.22,93.63,40.51,0.7438,-1,-1,-1
38,2,52.67,371.44,145.93,69.71,0.8677,-1,-1,-1
38,3,208.96,252.93,94.35,40.86,0.7750,-1,-1,-1
39,2,23.61,375.17,152.87,72.67,0.8639,-1,-1,-1
39,3,208.68,252.80,94.66,41.05,0.7897,-1,-1,-1
40,2,0.00,378.79,156.61,75.77,0.8487,-1,-1,-1
40,3,209.04,252.94,94.27,40.88,0.7384,-1,-1,-1
41,2,0.00,383.08,140.68,77.37,0.8697,-1,-1,-1
41,3,208.52,252.61,94.79,41.17,0.8080,-1,-1,-1
42,2,0.00,386.63,127.71,80.63,0.8226,-1,-1,-1
42,3,208.56,252.48,94.37,41.03,0.8165,-1,-1,-1
43,2,0.00,393.30,103.25,71.53,0.6433,-1,-1,-1
43,3,208.63,252.43,94.23,40.93,0.7725,-1,-1,-1
44,3,209.44,252.55,94.06,40.83,0.7684,-1,-1,-1
45,3,210.12,253.03,93.54,40.55,0.7320,-1,-1,-1
46,3,208.85,252.52,94.78,41.19,0.7156,-1,-1,-1
47,3,208.71,251.99,95.19,41.48,0.8037,-1,-1,-1
48,3,208.78,252.07,94.73,41.34,0.8077,-1,-1,-1
48,10,492.38,211.01,104.03,58.69,0.3305,-1,-1,-1
49,3,208.86,252.00,95.01,41.51,0.7946,-1,-1,-1
50,3,208.40,251.83,94.85,41.46,0.8168,-1,-1,-1
51,3,208.21,251.96,94.49,41.27,0.7559,-1,-1,-1
51,10,495.07,211.46,102.50,58.76,0.3021,-1,-1,-1
52,3,208.04,252.07,94.46,41.24,0.7688,-1,-1,-1
52,10,495.08,212.85,100.47,57.16,0.2514,-1,-1,-1
53,3,208.13,251.89,94.82,41.49,0.7607,-1,-1,-1
54,3,208.31,252.07,94.63,41.44,0.7854,-1,-1,-1
54,10,493.10,212.72,101.97,57.62,0.4325,-1,-1,-1
55,3,209.06,252.49,93.92,41.06,0.7799,-1,-1,-1
56,3,209.43,252.90,93.36,40.76,0.7612,-1,-1,-1
56,10,492.37,212.93,102.91,57.84,0.4561,-1,-1,-1
56,15,933.47,226.70,24.15,60.88,0.5146,-1,-1,-1
57,3,210.35,253.59,92.07,40.09,0.7635,-1,-1,-1
57,15,931.02,226.51,24.66,61.71,0.3519,-1,-1,-1
58,3,210.41,253.90,92.12,40.03,0.8179,-1,-1,-1
59,3,210.26,254.03,92.05,39.96,0.8292,-1,-1,-1
59,10,492.44,212.93,103.17,58.17,0.2934,-1,-1,-1
59,16,916.51,225.98,42.57,66.85,0.3762,-1,-1,-1
60,3,209.90,253.88,92.53,40.15,0.8303,-1,-1,-1
60,10,495.00,213.08,101.80,57.93,0.3455,-1,-1,-1
60,16,912.81,225.77,44.64,69.93,0.5581,-1,-1,-1
61,3,210.51,254.52,92.06,39.87,0.8127,-1,-1,-1
61,16,909.76,225.90,44.92,69.84,0.6386,-1,-1,-1
62,3,210.56,255.00,91.66,39.61,0.8286,-1,-1,-1
62,10,494.27,213.40,100.85,57.27,0.3617,-1,-1,-1
62,16,907.41,227.38,45.72,70.30,0.7653,-1,-1,-1
63,3,210.74,255.36,91.72,39.50,0.8389,-1,-1,-1
63,10,495.66,214.06,100.22,57.09,0.2967,-1,-1,-1
63,16,903.56,228.39,46.81,70.53,0.7877,-1,-1,-1
64,3,210.26,255.57,92.12,39.61,0.8278,-1,-1,-1
64,10,493.04,213.31,101.80,57.99,0.4638,-1,-1,-1
64,16,900.03,228.99,49.76,73.41,0.8512,-1,-1,-1
65,3,210.23,255.94,92.02,39.47,0.8353,-1,-1,-1
65,10,494.17,213.69,101.10,57.65,0.3417,-1,-1,-1
65,16,895.35,229.23,52.20,74.67,0.7779,-1,-1,-1
66,3,210.21,256.17,92.12,39.41,0.8457,-1,-1,-1
66,10,493.74,214.44,100.29,56.96,0.3030,-1,-1,-1
66,16,891.12,230.02,54.32,74.77,0.8720,-1,-1,-1
67,3,210.40,256.02,92.48,39.41,0.8363,-1,-1,-1
67,10,494.47,214.05,100.35,57.27,0.2508,-1,-1,-1
67,16,886.57,231.01,57.43,75.81,0.8524,-1,-1,-1
68,3,210.43,256.02,92.84,39.43,0.8317,-1,-1,-1
68,10,492.96,213.13,102.17,58.52,0.3603,-1,-1,-1
68,16,880.76,231.63,61.19,76.96,0.8326,-1,-1,-1
69,3,210.14,256.42,92.66,39.22,0.8277,-1,-1,-1
69,10,493.54,214.30,100.15,57.14,0.4052,-1,-1,-1
69,16,874.60,231.66,65.49,78.19,0.8393,-1,-1,-1
70,3,209.44,256.50,93.36,39.49,0.8303,-1,-1,-1
70,10,494.84,215.04,98.84,56.35,0.3297,-1,-1,-1
70,16,870.54,231.88,69.89,79.68,0.8847,-1,-1,-1
71,3,209.13,256.43,93.91,39.75,0.8354,-1,-1,-1
71,10,496.10,215.52,97.48,55.38,0.3618,-1,-1,-1
71,16,864.98,232.90,73.96,79.96,0.8683,-1,-1,-1
72,3,208.93,256.57,94.58,40.06,0.8340,-1,-1,-1
72,10,495.69,216.76,96.48,54.47,0.5133,-1,-1,-1
72,16,858.51,234.30,78.97,80.90,0.8759,-1,-1,-1
73,3,208.28,256.63,95.04,40.30,0.8414,-1,-1,-1
73,10,498.52,218.63,94.58,53.33,0.3520,-1,-1,-1
73,16,851.92,234.41,84.32,81.90,0.8528,-1,-1,-1
74,3,208.55,256.95,94.69,40.13,0.8410,-1,-1,-1
74,10,496.73,219.08,95.52,53.49,0.3147,-1,-1,-1
74,16,847.05,234.90,90.03,83.38,0.8608,-1,-1,-1
75,3,208.81,257.09,94.89,40.19,0.8350,-1,-1,-1
75,10,497.05,219.72,94.85,52.63,0.3759,-1,-1,-1
75,16,841.25,235.88,95.17,83.95,0.8473,-1,-1,-1
76,3,208.66,256.98,94.54,40.02,0.8396,-1,-1,-1
76,16,833.69,236.21,102.28,86.02,0.8552,-1,-1,-1
77,3,208.53,257.11,94.97,40.26,0.8306,-1,-1,-1
77,16,826.17,235.13,110.21,88.83,0.8780,-1,-1,-1
78,3,208.70,257.06,94.69,40.13,0.8321,-1,-1,-1
78,16,818.75,235.30,117.41,90.82,0.8952,-1,-1,-1
79,3,208.68,257.18,94.31,39.98,0.8257,-1,-1,-1
79,10,494.67,217.93,98.10,54.36,0.3652,-1,-1,-1
79,16,811.07,235.87,124.66,92.70,0.8991,-1,-1,-1
80,3,208.43,256.99,93.60,39.65,0.8105,-1,-1,-1
80,16,802.72,237.01,131.43,93.86,0.8765,-1,-1,-1
81,3,208.33,256.75,93.88,39.73,0.8281,-1,-1,-1
81,16,791.91,237.48,137.08,94.59,0.8942,-1,-1,-1
82,3,208.83,256.70,93.62,39.61,0.8280,-1,-1,-1
82,16,781.90,237.77,143.18,96.07,0.8959,-1,-1,-1
83,3,208.71,256.72,93.76,39.65,0.8014,-1,-1,-1
83,16,771.97,238.49,149.23,97.44,0.9009,-1,-1,-1
84,3,208.83,256.65,93.91,39.64,0.7985,-1,-1,-1
84,16,761.11,239.60,155.74,99.38,0.9100,-1,-1,-1
85,3,208.34,256.36,94.24,39.76,0.8012,-1,-1,-1
85,16,751.34,240.37,160.92,100.49,0.9150,-1,-1,-1
85,24,711.79,262.41,37.63,30.55,0.5296,-1,-1,-1
86,3,208.43,256.27,94.17,39.68,0.7985,-1,-1,-1
86,16,740.83,240.86,165.68,101.42,0.9101,-1,-1,-1
87,3,209.03,256.36,93.61,39.38,0.8299,-1,-1,-1
87,10,490.30,213.79,103.73,57.71,0.3118,-1,-1,-1
87,16,730.58,242.17,169.36,101.76,0.9008,-1,-1,-1
88,3,209.19,256.31,93.64,39.31,0.8360,-1,-1,-1
88,10,491.89,215.08,102.11,56.80,0.2693,-1,-1,-1
88,16,720.04,243.81,172.50,101.75,0.8971,-1,-1,-1
89,3,209.26,256.36,93.62,39.18,0.8362,-1,-1,-1
89,16,707.82,243.63,181.41,105.51,0.9059,-1,-1,-1
90,3,209.08,256.17,94.18,39.32,0.8207,-1,-1,-1
90,16,697.00,245.66,185.23,106.04,0.8863,-1,-1,-1
91,3,209.50,256.46,93.54,38.90,0.8113,-1,-1,-1
91,10,492.59,213.57,103.78,58.40,0.2766,-1,-1,-1
91,16,685.30,245.79,191.60,108.37,0.8865,-1,-1,-1
92,3,209.07,256.01,94.60,39.29,0.8362,-1,-1,-1
92,16,672.02,245.90,198.55,111.23,0.8949,-1,-1,-1
93,3,208.43,255.71,95.32,39.58,0.8090,-1,-1,-1
93,16,661.01,247.00,203.24,112.88,0.9075,-1,-1,-1
94,3,207.92,255.54,95.74,39.82,0.8191,-1,-1,-1
94,16,648.37,247.23,210.47,116.18,0.9031,-1,-1,-1
94,33,608.23,265.95,62.16,36.57,0.5255,-1,-1,-1
95,3,207.75,255.47,95.69,39.82,0.8280,-1,-1,-1
95,16,637.68,247.55,214.96,118.08,0.9027,-1,-1,-1
95,33,600.79,266.43,61.12,35.78,0.7311,-1,-1,-1
96,3,207.76,255.55,95.02,39.54,0.8177,-1,-1,-1
96,10,490.66,213.24,103.40,57.99,0.2551,-1,-1,-1
96,16,624.24,247.60,221.13,121.25,0.9145,-1,-1,-1
96,33,590.12,267.33,59.65,34.57,0.6956,-1,-1,-1
97,3,207.82,255.47,94.81,39.50,0.8226,-1,-1,-1
97,16,611.30,247.98,225.76,123.60,0.9069,-1,-1,-1
97,33,578.38,268.78,58.46,33.34,0.7161,-1,-1,-1
98,3,208.70,255.39,96.15,39.93,0.8193,-1,-1,-1
98,10,491.67,212.90,103.17,58.33,0.3423,-1,-1,-1
98,16,598.39,248.58,229.90,125.49,0.9030,-1,-1,-1
98,33,566.63,269.32,59.96,33.62,0.7364,-1,-1,-1
99,3,208.84,255.50,96.73,40.19,0.7994,-1,-1,-1
99,10,491.04,213.09,102.07,57.49,0.3143,-1,-1,-1
99,16,584.52,248.68,238.44,130.39,0.9150,-1,-1,-1
99,33,553.80,269.03,62.87,34.68,0.6956,-1,-1,-1
100,3,208.46,255.11,97.29,40.42,0.8123,-1,-1,-1
100,16,571.82,249.50,241.88,132.18,0.9039,-1,-1,-1
100,33,539.66,269.40,64.52,34.85,0.4885,-1,-1,-1
101,3,207.55,254.79,96.93,40.27,0.7936,-1,-1,-1
101,16,557.67,249.89,246.55,134.62,0.8931,-1,-1,-1
101,33,524.97,269.55,68.66,36.28,0.6825,-1,-1,-1
102,3,207.12,254.85,96.74,40.32,0.8239,-1,-1,-1
102,16,545.78,252.99,248.47,135.37,0.8977,-1,-1,-1
102,33,512.36,270.15,69.77,35.76,0.7434,-1,-1,-1
103,3,207.33,255.07,95.52,39.97,0.8181,-1,-1,-1
103,16,533.13,258.05,247.36,133.76,0.9025,-1,-1,-1
103,33,498.18,270.17,72.98,36.54,0.6857,-1,-1,-1
104,3,207.01,255.06,96.16,40.45,0.7782,-1,-1,-1
104,10,491.41,212.92,104.88,59.37,0.2611,-1,-1,-1
104,16,521.12,259.66,252.99,136.46,0.8948,-1,-1,-1
104,33,483.00,271.41,74.97,36.70,0.6672,-1,-1,-1
105,3,206.62,254.98,95.82,40.51,0.8261,-1,-1,-1
105,10,491.45,213.57,104.26,59.01,0.4286,-1,-1,-1
105,16,509.90,262.24,253.37,135.82,0.9125,-1,-1,-1
105,33,463.45,272.78,75.03,36.58,0.7055,-1,-1,-1
106,3,206.47,254.75,95.61,40.55,0.8196,-1,-1,-1
106,10,490.62,213.79,105.22,59.46,0.3638,-1,-1,-1
106,16,492.33,259.60,264.41,141.60,0.9037,-1,-1,-1
106,33,449.93,273.43,76.79,36.78,0.7797,-1,-1,-1
106,42,0.06,280.51,21.15,20.35,0.3820,-1,-1,-1
107,3,206.93,254.77,95.73,40.67,0.7708,-1,-1,-1
107,10,490.84,213.31,104.71,59.09,0.3114,-1,-1,-1
107,16,477.09,259.06,272.87,145.98,0.8845,-1,-1,-1
107,33,439.80,273.85,79.38,37.03,0.8038,-1,-1,-1
107,42,0.33,280.44,20.92,20.12,0.3225,-1,-1,-1
108,3,207.36,254.82,95.33,40.55,0.7723,-1,-1,-1
108,10,490.98,213.56,104.69,59.04,0.4464,-1,-1,-1
108,16,457.83,257.96,285.65,153.20,0.9044,-1,-1,-1
108,33,424.44,273.85,83.67,38.37,0.8185,-1,-1,-1
108,42,0.09,280.35,21.33,20.51,0.3286,-1,-1,-1
109,3,208.38,255.00,94.70,40.31,0.8090,-1,-1,-1
109,10,491.55,213.65,104.01,58.67,0.4936,-1,-1,-1
109,16,443.48,258.97,289.74,155.33,0.9043,-1,-1,-1
109,33,411.33,274.76,85.41,38.12,0.7933,-1,-1,-1
109,42,0.00,280.21,21.35,20.56,0.3430,-1,-1,-1
110,3,208.23,254.66,94.62,40.27,0.8020,-1,-1,-1
110,16,425.22,260.04,296.10,158.55,0.9066,-1,-1,-1
110,33,397.27,275.89,87.25,38.00,0.7885,-1,-1,-1
110,42,0.00,279.93,20.92,20.32,0.3833,-1,-1,-1
110,48,634.74,256.75,78.61,18.63,0.4751,-1,-1,-1
111,3,207.92,254.78,94.57,40.21,0.8146,-1,-1,-1
111,10,492.66,212.83,102.90,58.30,0.2718,-1,-1,-1
111,16,410.47,268.62,293.53,155.64,0.8928,-1,-1,-1
111,33,385.01,277.90,87.31,37.32,0.7858,-1,-1,-1
111,42,0.22,280.72,20.62,19.85,0.3871,-1,-1,-1
111,48,622.29,257.28,80.65,19.14,0.4291,-1,-1,-1
112,3,208.80,255.10,93.96,39.91,0.8232,-1,-1,-1
112,16,393.57,272.76,297.23,156.02,0.9063,-1,-1,-1
112,33,369.00,278.63,89.67,37.52,0.8051,-1,-1,-1
112,42,0.42,281.05,20.50,19.69,0.3493,-1,-1,-1
112,48,606.08,257.41,87.96,20.95,0.4480,-1,-1,-1
112,53,919.15,214.87,39.13,55.35,0.4819,-1,-1,-1
113,3,208.53,254.72,94.95,40.34,0.8315,-1,-1,-1
113,10,494.03,211.91,103.57,59.40,0.3215,-1,-1,-1
113,16,374.71,274.84,302.97,157.33,0.9139,-1,-1,-1
113,33,353.33,279.16,90.93,37.26,0.7512,-1,-1,-1
113,42,0.29,280.43,21.00,20.17,0.3194,-1,-1,-1
113,48,585.45,257.80,97.73,23.30,0.4447,-1,-1,-1
113,53,917.42,215.71,38.94,54.85,0.4956,-1,-1,-1
114,3,208.46,254.98,94.98,40.43,0.8274,-1,-1,-1
114,16,356.43,277.37,309.48,158.92,0.9060,-1,-1,-1
114,33,337.33,280.00,95.05,38.36,0.7995,-1,-1,-1
114,42,0.37,281.36,20.35,19.49,0.4179,-1,-1,-1
114,48,572.06,258.26,100.45,24.06,0.4426,-1,-1,-1
114,53,914.68,215.78,39.72,55.47,0.4819,-1,-1,-1
115,3,208.91,255.03,93.95,39.94,0.8268,-1,-1,-1
115,10,493.41,212.28,102.22,58.84,0.4148,-1,-1,-1
115,16,336.41,278.93,321.08,163.46,0.9090,-1,-1,-1
115,33,322.27,281.71,95.68,37.94,0.7759,-1,-1,-1
115,42,0.38,281.19,20.58,19.66,0.4411,-1,-1,-1
115,48,558.01,258.80,103.76,25.01,0.4942,-1,-1,-1
115,53,911.79,215.43,41.13,56.70,0.4954,-1,-1,-1
116,3,209.49,255.02,93.26,39.61,0.8039,-1,-1,-1
116,10,495.84,213.86,98.53,56.62,0.3155,-1,-1,-1
116,16,318.53,280.89,327.58,165.19,0.8999,-1,-1,-1
116,33,304.86,281.47,100.41,39.38,0.7917,-1,-1,-1
116,42,0.51,281.43,20.32,19.36,0.2745,-1,-1,-1
116,48,542.87,259.60,107.34,26.10,0.5520,-1,-1,-1
116,53,908.84,215.56,42.44,57.38,0.6798,-1,-1,-1
117,3,209.58,255.05,92.72,39.34,0.7675,-1,-1,-1
117,16,296.08,280.92,340.91,171.03,0.9138,-1,-1,-1
117,33,286.11,280.55,107.18,41.84,0.7688,-1,-1,-1
117,42,0.00,280.90,21.03,20.09,0.4102,-1,-1,-1
117,48,531.10,260.62,110.34,27.38,0.5368,-1,-1,-1
117,53,905.77,215.64,43.88,57.78,0.6507,-1,-1,-1
118,3,210.58,255.21,91.48,38.60,0.7761,-1,-1,-1
118,16,276.41,281.65,353.05,176.45,0.9101,-1,-1,-1
118,33,272.69,281.19,104.61,40.29,0.7786,-1,-1,-1
118,42,0.00,280.34,21.18,20.65,0.3847,-1,-1,-1
118,48,527.82,261.81,105.35,26.84,0.4436,-1,-1,-1
118,53,901.25,215.99,46.01,58.46,0.6514,-1,-1,-1
119,3,210.65,255.56,90.60,38.07,0.8109,-1,-1,-1
119,16,255.61,284.25,359.78,178.75,0.8858,-1,-1,-1
119,33,255.92,283.21,108.09,41.29,0.7412,-1,-1,-1
119,42,0.03,281.19,20.76,19.94,0.3087,-1,-1,-1
119,53,897.53,217.02,47.65,57.89,0.7120,-1,-1,-1
120,3,210.52,256.00,90.48,37.82,0.8248,-1,-1,-1
120,16,236.10,288.11,366.56,180.67,0.9002,-1,-1,-1
120,33,239.12,283.80,110.65,42.04,0.7365,-1,-1,-1
120,42,0.04,281.27,20.91,20.10,0.3288,-1,-1,-1
120,48,477.37,263.96,122.96,31.71,0.7051,-1,-1,-1
120,53,892.93,217.49,50.00,58.14,0.6903,-1,-1,-1
121,3,211.19,256.19,88.74,36.82,0.7329,-1,-1,-1
121,16,216.36,290.89,376.24,184.74,0.9137,-1,-1,-1
121,33,222.14,284.79,112.69,42.56,0.7476,-1,-1,-1
121,42,0.00,281.48,21.19,20.56,0.2661,-1,-1,-1
121,48,458.51,265.13,125.96,32.94,0.6882,-1,-1,-1
121,53,887.09,218.10,51.79,57.82,0.6149,-1,-1,-1
122,3,211.13,256.43,88.38,36.33,0.6666,-1,-1,-1
122,16,192.09,294.73,385.16,187.90,0.9084,-1,-1,-1
122,33,204.22,285.00,116.59,44.06,0.7304,-1,-1,-1
122,48,434.43,265.85,130.23,35.13,0.6608,-1,-1,-1
122,53,880.62,218.40,54.08,58.09,0.7393,-1,-1,-1
123,3,211.06,256.40,88.94,36.34,0.7241,-1,-1,-1
123,16,164.38,295.16,400.44,194.59,0.9173,-1,-1,-1
123,33,188.28,286.83,115.55,43.46,0.7625,-1,-1,-1
123,48,418.12,265.85,136.66,37.86,0.7958,-1,-1,-1
123,53,873.35,218.90,56.34,58.16,0.7452,-1,-1,-1
124,3,209.00,256.21,92.62,37.82,0.7573,-1,-1,-1
124,16,139.54,298.98,407.91,196.63,0.9212,-1,-1,-1
124,33,171.23,288.27,115.96,43.42,0.7936,-1,-1,-1
124,48,405.18,266.18,140.59,39.76,0.8542,-1,-1,-1
124,53,866.91,219.30,58.89,58.91,0.7206,-1,-1,-1
125,3,208.98,256.25,94.26,38.52,0.7249,-1,-1,-1
125,16,116.37,300.48,423.10,203.48,0.9182,-1,-1,-1
125,33,154.67,290.11,116.62,43.44,0.7950,-1,-1,-1
125,48,391.29,267.02,142.35,41.13,0.8882,-1,-1,-1
125,53,860.91,219.41,60.99,59.31,0.7534,-1,-1,-1
126,3,208.62,255.95,95.11,38.88,0.7754,-1,-1,-1
126,16,87.11,304.33,433.11,206.72,0.9206,-1,-1,-1
126,33,135.74,290.85,120.26,44.73,0.8036,-1,-1,-1
126,48,376.39,267.43,144.63,42.74,0.8565,-1,-1,-1
126,53,853.53,219.89,63.10,59.53,0.6942,-1,-1,-1
127,3,208.53,256.10,95.21,38.99,0.7800,-1,-1,-1
127,16,56.01,306.35,452.28,214.82,0.9138,-1,-1,-1
127,33,119.21,293.55,119.73,44.27,0.8079,-1,-1,-1
127,48,360.70,268.25,150.07,45.49,0.8415,-1,-1,-1
127,53,847.48,220.11,65.21,59.92,0.7394,-1,-1,-1
128,3,208.62,256.26,95.61,39.20,0.7934,-1,-1,-1
128,16,34.08,309.65,463.21,219.46,0.9206,-1,-1,-1
128,33,102.52,295.90,119.82,43.95,0.8149,-1,-1,-1
128,48,346.71,269.36,149.29,46.25,0.8450,-1,-1,-1
128,53,840.31,220.12,67.84,60.79,0.7024,-1,-1,-1
129,3,208.60,256.29,95.61,39.25,0.7977,-1,-1,-1
129,16,7.29,311.14,477.54,225.82,0.9178,-1,-1,-1
129,33,84.48,297.06,121.27,44.24,0.8305,-1,-1,-1
129,48,331.84,270.69,149.16,47.17,0.8593,-1,-1,-1
129,53,833.51,220.39,69.98,61.13,0.7122,-1,-1,-1
130,3,208.37,256.42,95.64,39.34,0.7518,-1,-1,-1
130,16,0.00,313.95,473.39,226.05,0.9158,-1,-1,-1
130,33,63.75,297.53,125.58,45.72,0.8447,-1,-1,-1
130,48,316.50,271.30,151.32,48.85,0.8722,-1,-1,-1
130,53,826.43,220.95,71.74,61.31,0.7345,-1,-1,-1
131,3,208.29,256.48,96.04,39.59,0.7304,-1,-1,-1
131,16,0.00,315.36,463.87,224.64,0.9206,-1,-1,-1
131,33,46.05,299.44,125.50,45.37,0.8465,-1,-1,-1
131,48,301.18,271.83,151.92,50.03,0.8473,-1,-1,-1
131,53,820.42,221.57,73.44,61.67,0.7208,-1,-1,-1
132,3,208.07,256.29,95.98,39.70,0.7503,-1,-1,-1
132,16,0.00,319.73,448.83,220.27,0.9178,-1,-1,-1
132,33,26.50,301.78,127.24,45.84,0.8386,-1,-1,-1
132,48,285.21,272.31,152.88,51.30,0.8514,-1,-1,-1
132,53,813.22,221.71,75.55,62.33,0.7374,-1,-1,-1
133,3,207.70,256.23,96.32,39.98,0.7493,-1,-1,-1
133,16,0.00,323.87,435.90,216.13,0.9188,-1,-1,-1
133,33,5.67,302.89,131.24,47.26,0.8448,-1,-1,-1
133,48,271.50,272.95,150.99,51.51,0.8556,-1,-1,-1
133,53,806.43,222.04,77.34,62.81,0.7551,-1,-1,-1
134,3,208.23,256.41,95.55,39.82,0.6296,-1,-1,-1
134,16,0.00,326.80,423.35,213.20,0.9168,-1,-1,-1
134,33,0.00,304.32,123.22,47.74,0.8167,-1,-1,-1
134,48,256.54,274.24,150.37,52.25,0.8321,-1,-1,-1
